ip_proto,port_src,port_dst,size_pkt1,size_pkt2,size_pkt3,size_pkt4,size_pkt5,size_pkt6,size_pkt7,tot_size,Elephant
17,7001,7000,1478,1478,1478,1478,1478,1478,974,600417,1
17,7000,7001,108,190,190,190,190,190,190,106000,1
17,7001,7000,86,107,107,1486,1486,1486,1486,809369,1
17,7000,7001,108,190,190,190,190,190,190,106000,1
17,7000,7001,108,190,190,190,190,190,74,106000,1
17,7000,7001,190,190,190,190,190,74,107,105883,1
17,7000,7001,108,190,190,190,74,107,190,105810,1
17,7000,7001,190,190,190,190,190,74,107,225932,1
17,7000,7001,94,286,178,108,107,107,107,61175,0
17,7000,7001,108,190,190,190,190,74,107,105534,1
17,7000,7001,108,190,190,190,190,190,74,105611,1
17,7001,7000,86,107,102,107,86,107,107,54755,0
17,7000,7001,190,190,190,74,107,190,190,105776,1
17,7000,7001,108,190,190,190,190,190,190,105893,1
17,7000,7001,108,190,190,190,190,190,190,105893,1
17,7000,7001,108,190,190,190,190,190,74,105810,1
17,7001,7000,134,107,110,107,1486,1486,1486,708579,1
17,7000,7001,108,190,190,190,190,190,190,105810,1
17,7000,7001,190,190,190,190,190,190,190,105503,1
17,7000,7001,190,190,190,190,190,74,107,105785,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,745562,1
17,7001,7000,107,107,86,107,86,107,107,54250,0
17,7000,7001,108,108,109,111,113,178,108,172022,1
17,7001,7000,86,365,510,107,134,107,110,817554,1
17,7001,7000,86,86,102,108,108,108,108,59605,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,825984,1
17,7000,7001,190,190,190,190,190,190,190,105702,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,826066,1
17,7000,7001,1486,1486,366,1486,830,1486,1486,821583,1
17,7000,7001,108,190,1486,1486,1486,1486,1486,824584,1
17,7000,7001,86,74,107,190,94,107,1486,647115,1
17,7000,7001,108,1486,1486,1486,1486,1486,1486,825984,1
17,7000,7001,190,190,190,190,190,190,74,105619,1
17,7001,7000,70,86,365,510,107,102,108,524982,1
17,7001,7000,86,365,510,107,86,107,102,387407,1
17,7000,7001,74,107,190,190,190,190,190,105313,1
17,7001,7000,134,107,110,107,1486,1486,1486,818424,1
17,7000,7001,74,107,190,190,190,190,190,105313,1
17,7001,7000,134,107,110,107,1486,1486,1486,818598,1
17,7001,7000,134,107,110,107,1486,1486,1486,818286,1
17,7000,7001,190,190,190,74,107,190,190,105512,1
17,7001,7000,134,107,110,107,1486,1486,1486,782676,1
17,7000,7001,108,190,190,190,74,107,190,105430,1
17,7001,7000,86,510,107,86,107,86,107,55564,0
17,7000,7001,108,190,190,190,190,190,74,105430,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,813028,1
17,7000,7001,190,190,190,190,74,107,190,105595,1
17,7001,7000,134,107,110,107,1486,1486,1486,817155,1
17,7000,7001,108,74,107,190,190,190,190,105041,1
17,7000,7001,108,107,190,190,190,74,107,105356,1
17,7000,7001,108,190,190,190,190,190,74,105240,1
17,7000,7001,190,190,190,190,190,74,107,105521,1
17,7000,7001,108,107,107,107,107,107,107,60363,0
17,7000,7001,108,190,190,190,190,190,190,105240,1
17,7000,7001,108,190,190,190,74,107,190,104760,1
17,7000,7001,108,190,190,74,107,190,190,104684,1
17,7000,7001,107,286,178,108,107,107,178,60882,0
17,7000,7001,190,190,190,190,190,190,190,105322,1
17,7000,7001,190,190,190,190,190,190,74,105322,1
17,7000,7001,108,74,107,190,190,190,190,105041,1
17,7000,7001,190,190,190,190,190,74,190,593183,1
17,7000,7001,108,190,190,190,190,190,190,105240,1
17,7000,7001,190,190,190,190,190,190,190,105830,1
17,7000,7001,190,190,190,190,190,190,74,104850,1
17,7001,7000,138,107,142,107,107,107,210,244662,1
17,7001,7000,134,107,110,107,1486,1486,1486,815737,1
17,7001,7000,86,107,107,86,107,86,107,55215,0
17,7000,7001,190,190,190,190,190,190,74,105049,1
17,7000,7001,190,190,190,190,190,190,190,374182,1
17,7000,7001,108,190,190,190,190,190,190,104851,1
17,7000,7001,74,107,190,190,190,107,190,104856,1
17,7001,7000,86,107,86,107,86,107,86,58746,0
17,7000,7001,108,74,107,190,190,190,190,719845,1
17,7001,7000,134,107,107,110,107,1486,1486,803608,1
17,7000,7001,108,190,190,190,190,190,74,104851,1
17,7000,7001,190,190,190,190,190,74,107,105049,1
17,7000,7001,108,1486,1486,1486,1486,1486,1486,822518,1
17,7000,7001,108,190,190,190,190,190,190,104860,1
17,7001,7000,1486,107,1486,1486,1486,1486,1486,809082,1
17,7001,7000,134,107,107,110,107,1486,1486,813671,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,821418,1
17,7000,7001,108,74,107,190,190,190,190,104661,1
17,7000,7001,108,190,190,190,190,190,74,104860,1
17,7000,7001,102,102,102,102,102,102,102,368338,1
17,7000,7001,108,190,190,190,190,190,74,104976,1
17,7000,7001,190,107,1486,830,1486,190,1486,749117,1
17,7000,7001,107,178,178,178,178,178,178,100038,1
17,7000,7001,393,190,349,190,316,190,335,299482,1
17,7000,7001,190,190,190,190,190,74,107,104743,1
17,7000,7001,108,190,190,190,190,190,190,104860,1
17,7001,7000,86,107,86,107,86,107,86,59660,0
17,7001,7000,86,365,510,107,102,108,108,387273,1
17,7000,7001,190,178,286,108,107,107,107,60871,0
17,7000,7001,108,190,190,190,190,190,190,569434,1
17,7000,7001,86,94,1486,1486,1486,1486,1486,612049,1
17,7001,7000,134,107,110,107,1486,1486,1486,802541,1
17,7001,7000,86,107,107,102,107,126,107,736888,1
17,7000,7001,190,190,190,74,107,190,190,104670,1
17,7000,7001,190,190,190,190,190,190,190,104951,1
17,7000,7001,108,1486,1486,1486,1486,1486,1486,155040,1
17,7000,7001,107,190,190,74,107,190,190,120650,1
17,7001,7000,86,510,107,86,107,86,107,54288,0
17,7000,7001,107,190,190,190,190,190,190,104785,1
17,7001,7000,86,107,102,108,108,109,109,59957,0
17,7001,7000,86,341,510,107,86,107,130,67774,0
17,7000,7001,86,74,107,190,1486,1486,1486,622634,1
17,7000,7001,190,190,190,190,190,190,74,104446,1
17,7000,7001,108,190,190,190,190,190,190,104240,1
17,7000,7001,190,190,190,190,190,190,190,104562,1
17,7001,7000,86,107,86,107,102,107,86,514232,1
17,7001,7000,134,107,110,107,1486,1486,1486,802300,1
17,7000,7001,190,190,190,74,107,190,190,104562,1
17,7000,7001,78,190,190,190,190,190,286,60682,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,817068,1
17,7001,7000,86,107,107,86,107,86,107,54773,0
17,7001,7000,86,107,107,86,107,86,86,77142,0
17,7000,7001,190,190,190,190,190,190,190,104479,1
17,7001,7000,86,107,102,108,108,108,107,63697,0
17,7000,7001,108,286,108,107,107,107,107,60287,0
17,7001,7000,134,107,107,110,107,1486,1486,662357,1
17,7000,7001,108,190,190,190,190,190,190,104281,1
17,7000,7001,108,190,190,190,190,190,74,104091,1
17,7000,7002,342,342,107,107,86,86,107,85990,0
17,7001,7000,126,107,1486,1486,1486,1486,1486,799901,1
17,7001,7000,102,107,94,107,102,107,94,56580,0
17,7000,7001,190,190,190,190,190,74,107,104372,1
17,7001,7000,86,107,102,108,108,108,108,59686,0
17,7000,7001,190,190,190,74,107,190,190,104372,1
17,7000,7001,190,1486,830,286,178,178,178,67217,0
17,7000,7001,108,190,190,190,190,190,74,104170,1
17,7000,7001,108,190,190,190,190,190,190,104798,1
17,7000,7001,108,190,190,190,190,190,190,104290,1
17,7000,7001,74,107,190,190,190,190,190,104063,1
17,7000,7001,108,190,190,190,190,190,74,103901,1
17,7001,7000,86,107,102,108,108,107,86,681407,1
17,7000,7001,190,190,190,190,190,190,74,104099,1
17,7001,7000,86,107,86,107,86,107,86,53601,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,813468,1
17,7001,7000,86,365,510,107,70,107,108,59458,0
17,7001,7000,86,107,86,107,86,107,86,54311,0
17,7001,7000,86,107,510,107,86,107,86,54286,0
17,7001,7000,126,107,1486,1486,1486,1486,1486,660903,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,802626,1
17,7000,7001,190,190,190,190,190,190,74,104099,1
17,7000,7001,108,190,190,190,190,190,74,104100,1
17,7000,7001,108,190,190,190,190,190,190,103901,1
17,7000,7001,108,190,190,190,190,190,74,103901,1
17,7001,7000,86,510,107,86,107,86,107,55776,0
17,7000,7001,74,190,190,190,190,190,190,104149,1
17,7000,7001,108,190,190,190,190,190,190,103910,1
17,7000,7001,108,190,190,190,190,190,190,103869,1
17,7001,7000,86,107,510,107,86,107,86,53902,0
17,7002,7000,86,86,102,102,86,86,102,51764,0
17,7001,7000,86,365,510,107,102,108,108,76357,0
17,7000,7001,108,190,190,190,190,190,74,103518,1
17,7000,7001,108,190,190,190,190,190,190,104418,1
17,7001,7000,102,107,107,94,107,102,107,312169,1
17,7000,7001,108,190,190,190,190,190,190,103910,1
17,7000,7001,108,190,190,190,190,190,74,103711,1
17,7000,7001,108,190,190,190,190,190,190,103910,1
17,7000,7001,108,190,190,190,190,190,74,103910,1
17,7000,7001,108,190,190,190,190,190,74,103910,1
17,7000,7001,108,190,190,190,190,190,190,104418,1
17,7000,7001,108,190,190,190,190,190,190,103836,1
17,7000,7001,190,190,190,190,190,190,74,103521,1
17,7001,7000,86,107,107,86,107,86,107,55016,0
17,7000,7001,108,190,190,190,190,190,190,104228,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,739855,1
17,7000,7001,190,190,190,190,190,74,107,103610,1
17,7000,7001,190,190,190,74,107,190,190,103802,1
17,7000,7001,190,190,190,190,190,190,190,104310,1
17,7001,7000,86,365,510,107,134,110,107,805452,1
17,7000,7001,108,190,190,190,190,190,190,104228,1
17,7000,7001,108,70,190,190,190,190,190,103600,1
17,7000,7001,108,74,107,190,190,190,190,103158,1
17,7000,7001,108,190,190,190,190,190,190,103331,1
17,7001,7000,134,107,110,107,1486,1486,1486,783919,1
17,7001,7000,134,107,110,107,1486,1486,1486,773258,1
17,7000,7001,108,190,190,190,190,190,74,103530,1
17,7000,7001,108,190,190,190,190,190,74,103530,1
17,7001,7000,107,86,107,86,107,86,107,53285,0
17,7000,7001,108,190,190,190,190,190,74,103530,1
17,7000,7001,108,190,190,190,190,190,190,103221,1
17,7000,7001,190,190,190,190,190,74,107,103529,1
17,7000,7001,108,190,190,190,190,190,190,103530,1
17,7000,7001,190,190,190,190,190,190,190,104120,1
17,7001,7000,510,107,86,107,86,107,86,54433,0
17,7000,7001,108,190,190,190,190,190,74,103551,1
17,7000,7001,190,190,190,190,190,190,190,103413,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,798379,1
17,7001,7000,74,107,134,107,110,107,1486,800337,1
17,7000,7001,190,190,190,74,107,190,190,103422,1
17,7001,7000,86,365,510,107,102,108,108,374946,1
17,7001,7000,86,107,86,107,86,107,86,54357,0
17,7001,7003,102,381,107,142,107,102,107,63124,0
17,7000,7001,108,74,107,190,190,190,190,103423,1
17,7000,7001,190,190,190,74,107,190,190,103422,1
17,7001,7000,86,107,107,86,107,86,107,52817,0
17,7000,7001,108,107,107,107,107,107,107,59392,0
17,7001,7000,86,107,86,107,86,107,86,54772,0
17,7000,7001,70,70,70,70,70,70,70,263831,1
17,7000,7001,108,190,190,190,190,190,190,613842,1
17,7001,7000,86,107,107,86,107,86,107,53284,0
17,7000,7001,108,190,190,190,190,190,190,103150,1
17,7000,7001,74,107,190,190,190,190,190,103033,1
17,7000,7001,108,74,107,190,190,190,190,102758,1
17,7001,7000,134,107,110,107,1486,1486,1486,795806,1
17,7000,7001,86,74,107,190,190,190,190,103437,1
17,7000,7001,74,107,190,190,190,190,190,103452,1
17,7000,7001,108,74,107,190,190,190,190,103067,1
17,7000,7001,190,190,190,190,190,190,190,103232,1
17,7000,7001,108,190,190,190,190,74,107,103150,1
17,7001,7000,86,107,510,107,86,510,107,60370,0
17,7001,7000,86,107,510,107,86,107,86,53197,0
17,7000,7001,286,178,108,107,107,107,107,58766,0
17,7000,7001,108,74,107,190,190,190,190,102960,1
17,7001,7000,134,107,110,107,1486,1486,1486,800191,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,806942,1
17,7000,7001,108,190,190,190,190,74,107,102960,1
17,7000,7001,108,190,190,190,190,190,190,102960,1
17,7001,7000,134,107,110,107,1486,1486,1486,774519,1
17,7001,7000,107,110,107,1486,1486,1486,1486,789182,1
17,7001,7000,134,107,107,1486,1486,1486,1486,791100,1
17,7000,7001,108,190,190,190,74,107,190,102960,1
17,7000,7001,190,190,190,74,107,190,190,103042,1
17,7000,7001,190,190,190,190,190,178,286,64709,0
17,7000,7001,190,190,190,190,190,190,190,103042,1
17,7000,7001,178,178,286,178,108,107,107,58934,0
17,7000,7001,108,74,107,190,190,190,190,102568,1
17,7000,7001,190,190,190,190,190,190,190,103042,1
17,7000,7001,108,74,107,190,190,190,74,729419,1
17,7000,7001,190,190,190,190,190,74,107,102852,1
17,7000,7001,286,178,108,107,107,107,107,58691,0
17,7000,7001,108,1486,830,286,94,178,94,89238,0
17,7000,7001,74,107,190,190,190,190,190,102653,1
17,7001,7000,86,365,510,107,86,365,510,791764,1
17,7000,7001,108,190,190,190,190,190,74,102770,1
17,7001,7000,86,107,510,107,86,107,86,54979,0
17,7001,7000,86,107,86,107,86,107,86,786443,1
17,7000,7001,108,190,190,190,190,190,74,102687,1
17,7001,7000,86,365,510,107,102,108,70,57775,0
17,7001,7000,86,107,134,107,1486,1486,1486,504995,1
17,7001,7000,102,108,108,109,107,109,107,59870,0
17,7000,7001,74,107,190,190,190,190,190,102653,1
17,7000,7001,190,190,190,190,190,108,74,102770,1
17,7000,7001,108,1158,286,178,108,107,107,59737,0
17,7000,7001,108,74,107,190,190,190,74,725829,1
17,7000,7001,190,190,190,190,190,190,190,102612,1
17,7000,7001,190,74,107,190,190,190,190,693023,1
17,7000,7001,108,286,178,108,107,107,107,58686,0
17,7000,7001,74,107,190,190,190,190,190,694120,1
17,7000,7001,108,286,178,108,107,107,107,58686,0
17,7001,7000,86,107,510,107,86,107,86,54429,0
17,7001,7000,102,108,108,108,108,108,108,58699,0
17,7000,7001,190,190,190,190,190,190,74,102662,1
17,7000,7001,108,190,190,190,190,190,74,102381,1
17,7001,7000,134,107,110,107,1486,1486,1486,796075,1
17,7001,7000,134,107,107,110,107,1486,1486,795738,1
17,7000,7001,108,190,190,190,190,190,74,102271,1
17,7001,7000,86,107,86,107,86,107,86,52498,0
17,7001,7000,86,107,102,107,126,1486,1486,691744,1
17,7001,7000,86,107,107,86,107,107,86,53466,0
17,7000,7001,108,190,74,107,190,190,190,102188,1
17,7000,7001,286,178,108,107,107,107,107,58578,0
17,7001,7000,142,107,86,107,102,107,86,55996,0
17,7000,7001,108,190,190,190,86,74,107,100986,1
17,7000,7001,74,107,190,190,190,190,190,102662,1
17,7000,7001,190,108,74,107,190,190,190,102381,1
17,7000,7001,190,190,190,74,107,190,190,102662,1
17,7000,7001,108,74,107,190,190,190,190,102381,1
17,7000,7001,286,178,108,107,107,107,107,58578,0
17,7001,7000,86,107,107,86,107,86,107,52410,0
17,7000,7001,190,190,190,190,190,190,190,102980,1
17,7000,7001,108,190,190,190,190,190,74,102390,1
17,7000,7001,286,178,108,107,107,107,107,59162,0
17,7000,7001,190,190,190,190,190,74,107,102308,1
17,7000,7001,108,74,107,190,190,190,190,102307,1
17,7000,7001,190,190,190,190,190,74,107,102472,1
17,7001,7000,134,107,110,107,1486,1486,1486,795631,1
17,7000,7001,190,190,190,74,107,190,190,102472,1
17,7000,7001,1478,1478,1478,1478,1478,1478,1478,247499,1
17,7001,7000,134,107,110,107,1486,1486,1486,771829,1
17,7000,7001,108,190,190,190,190,190,74,102191,1
17,7000,7001,108,74,107,190,190,190,190,102191,1
17,7000,7001,190,190,190,108,74,107,190,102109,1
17,7001,7000,86,510,107,86,107,86,107,59455,0
17,7000,7001,190,190,190,190,190,74,107,102472,1
17,7000,7001,74,107,190,190,190,86,74,729130,1
17,7000,7001,108,190,74,107,190,190,190,687377,1
17,7000,7001,86,74,107,190,190,190,190,726936,1
17,7001,7000,86,107,86,107,86,107,86,52727,0
17,7000,7001,107,107,107,107,107,107,107,58758,0
17,7000,7001,190,190,190,190,190,190,74,102232,1
17,7000,7001,190,190,190,190,190,74,107,102472,1
17,7000,7001,190,190,190,190,190,74,107,102472,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,800998,1
17,7000,7001,108,286,178,108,107,107,107,58365,0
17,7001,7000,270,108,107,134,107,110,107,408613,1
17,7001,7000,107,109,109,109,109,109,109,183104,1
17,7001,7000,134,107,107,110,107,1486,1486,791621,1
17,7001,7000,134,107,110,107,1486,1486,1486,793282,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,778610,1
17,7001,7000,102,108,108,108,108,110,107,62787,0
17,7000,7001,86,74,107,190,190,190,190,729338,1
17,7001,7000,107,86,107,86,107,86,107,88989,0
17,7000,7001,108,74,107,190,190,190,74,728659,1
17,7000,7001,108,190,190,190,190,190,74,102001,1
17,7000,7001,108,74,107,190,190,190,190,101811,1
17,7000,7001,190,190,190,190,190,74,107,102009,1
17,7001,7000,86,107,86,107,102,108,107,53808,0
17,7000,7001,870,178,286,286,178,108,178,60760,0
17,7000,7001,108,190,190,190,190,190,74,101811,1
17,7000,7001,190,190,190,74,107,190,190,102092,1
17,7000,7001,108,107,107,178,108,107,107,63252,0
17,1985,1985,60,62,62,62,62,62,62,33380,0
17,7000,7001,190,190,190,190,190,74,107,101893,1
17,7000,7001,190,190,190,190,1486,830,190,792717,1
17,7000,7001,286,178,108,107,107,107,107,58103,0
17,7000,7001,286,178,108,107,107,107,107,58228,0
17,7001,7000,86,107,86,107,86,107,86,89286,0
17,7000,7001,108,74,107,190,190,190,190,101811,1
17,7000,7001,190,190,190,74,107,190,190,102092,1
17,7000,7001,108,74,107,190,190,190,190,694164,1
17,7000,7001,870,190,286,178,108,107,107,59103,0
17,7000,7001,108,190,190,190,190,74,107,102126,1
17,7000,7001,108,74,107,190,190,190,190,101811,1
17,7000,7001,70,70,94,94,286,178,108,58050,0
17,7000,7001,190,208,74,107,218,190,1486,649392,1
17,7001,7000,1478,790,107,1478,1062,107,94,349751,1
17,7000,7001,190,190,190,74,107,190,190,101703,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,796542,1
17,7000,7001,286,108,107,107,107,107,107,59096,0
17,1985,1985,62,62,62,62,62,62,62,33418,0
17,7000,7001,108,190,190,190,190,190,190,101820,1
17,7000,7001,108,74,107,190,190,190,74,720991,1
17,7000,7001,190,190,190,190,190,190,74,101902,1
17,7001,7000,102,108,108,108,108,110,107,58424,0
17,7000,7001,108,190,190,190,190,190,190,101820,1
17,7001,7000,134,107,110,107,1486,1486,1486,789880,1
17,7001,7000,134,107,110,107,1486,1486,1486,788544,1
17,7001,7000,134,107,110,107,1486,1486,1486,788545,1
17,7001,7000,438,107,108,108,107,134,107,782231,1
17,7001,7000,86,365,510,107,86,107,86,62695,0
17,7000,7001,86,74,107,190,94,107,1486,583973,1
17,7000,7001,108,190,190,190,190,190,190,672361,1
17,7000,7001,108,190,190,190,190,190,74,101630,1
17,7000,7001,190,190,190,190,190,74,107,101600,1
17,7000,7001,108,190,190,190,190,190,190,101431,1
17,7000,7001,108,286,178,108,107,107,107,57937,0
17,7000,7001,74,190,190,190,190,190,190,101229,1
17,7000,7001,190,190,190,190,286,178,108,59283,0
17,7000,7001,108,108,107,107,107,107,107,58844,0
17,7000,7001,178,286,198,198,198,198,198,59732,0
17,7001,7000,134,107,110,107,1486,1486,1486,713718,1
17,7000,7001,108,190,190,190,190,190,74,101440,1
17,7001,7000,86,365,510,107,102,108,108,373689,1
17,7000,7001,70,190,190,190,190,190,190,101213,1
17,7000,7001,86,74,107,190,190,190,190,727282,1
17,7000,7001,108,74,107,190,190,190,74,673635,1
17,7000,7001,190,190,190,190,190,74,107,101522,1
17,7001,7000,86,510,107,86,107,86,107,52655,0
17,7001,7000,102,108,108,109,109,109,109,58417,0
17,7000,7001,108,190,190,190,190,190,74,101440,1
17,7000,7001,108,190,190,190,190,190,74,101357,1
17,7001,7000,86,107,107,102,108,108,108,57785,0
17,7001,7000,86,107,102,108,107,146,107,462095,1
17,7000,7001,108,74,107,190,190,190,74,100852,1
17,7000,7001,190,190,190,190,190,190,74,101133,1
17,7001,7000,86,510,107,86,107,86,107,53183,0
17,7000,7001,108,190,190,190,190,190,74,101250,1
17,7000,7001,74,107,190,190,190,190,190,101133,1
17,7000,7001,190,190,190,74,107,190,190,101133,1
17,7000,7001,108,190,190,190,190,190,190,101060,1
17,7001,7000,134,107,110,107,1486,1486,1486,743156,1
17,7000,7001,190,190,190,190,190,190,190,100881,1
17,7000,7001,74,107,190,190,190,190,190,100943,1
17,7000,7001,108,74,107,190,190,190,190,100469,1
17,7000,7001,190,190,190,190,190,190,190,100943,1
17,7000,7001,74,107,190,190,190,74,107,685321,1
17,7000,7001,86,74,107,190,190,190,190,724310,1
17,7000,7001,190,190,190,190,190,190,74,101142,1
17,7000,7001,108,190,190,190,190,190,190,100870,1
17,7001,7000,341,510,107,86,107,86,107,57914,0
17,7001,7000,86,107,86,107,86,107,86,53164,0
17,7002,7000,86,86,102,102,86,86,102,50100,0
17,7000,7001,108,190,190,190,190,190,74,100754,1
17,7000,7001,108,190,74,107,190,190,190,659297,1
17,7000,7001,108,190,190,190,190,190,190,100870,1
17,7001,7000,134,107,107,110,107,1486,1486,686785,1
17,7000,7001,102,102,102,102,102,102,102,379469,1
17,7000,7001,86,74,107,190,1486,1486,1486,441050,1
17,7000,7001,108,190,190,74,107,190,190,100680,1
17,7001,7000,134,107,107,110,107,1486,1486,780987,1
17,7000,7001,108,190,190,190,74,107,190,100680,1
17,7001,7000,86,107,107,86,107,86,107,53019,0
17,7001,7000,134,107,110,107,1486,1486,1486,782288,1
17,7002,7000,86,86,94,94,102,102,86,50222,0
17,7000,7001,108,190,190,190,190,74,107,100680,1
17,7001,7000,94,107,102,107,94,107,110,109676,1
17,7000,7001,190,190,190,190,190,74,107,100762,1
17,7001,7000,86,107,86,107,86,107,86,660759,1
17,7001,7000,86,86,107,510,510,107,107,55099,0
17,7000,7001,74,107,190,190,190,190,190,100563,1
17,7000,7001,190,190,190,190,190,74,107,100459,1
17,7000,7001,1486,222,190,190,294,190,198,60243,0
17,7000,7001,108,74,107,190,190,190,190,100481,1
17,7000,7001,108,74,107,190,190,190,190,100282,1
17,7000,7001,190,190,190,190,190,74,107,100762,1
17,7000,7001,108,190,190,190,190,190,107,100597,1
